Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
0         | 7ff7c86ebb30h   | 14      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x8i,8i~ref)                                                            | void vstore(Vector128<sbyte> src, ref sbyte dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
1         | 7ff7c86ebb50h   | 14      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x8u,8u~ref)                                                            | void vstore(Vector128<byte> src, ref byte dst)                                                                | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
2         | 7ff7c86ebb70h   | 14      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x16i,16i~ref)                                                          | void vstore(Vector128<short> src, ref short dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
3         | 7ff7c86ebb90h   | 14      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x16u,16u~ref)                                                          | void vstore(Vector128<ushort> src, ref ushort dst)                                                            | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
4         | 7ff7c86ebbb0h   | 14      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x32i,32i~ref)                                                          | void vstore(Vector128<int> src, ref int dst)                                                                  | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
5         | 7ff7c86ebbd0h   | 14      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x32u,32u~ref)                                                          | void vstore(Vector128<uint> src, ref uint dst)                                                                | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
6         | 7ff7c86ebbf0h   | 14      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x64i,64i~ref)                                                          | void vstore(Vector128<long> src, ref long dst)                                                                | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
7         | 7ff7c86ebc10h   | 14      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x64u,64u~ref)                                                          | void vstore(Vector128<ulong> src, ref ulong dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
8         | 7ff7c86ebc30h   | 14      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x32f,32f~ref)                                                          | void vstore(Vector128<float> src, ref float dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3
9         | 7ff7c86ebc50h   | 14      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x64f,64f~ref)                                                          | void vstore(Vector128<double> src, ref double dst)                                                            | c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3
10        | 7ff7c86ebc70h   | 17      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v256x8i,8i~ref)                                                            | void vstore(Vector256<sbyte> src, ref sbyte dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
11        | 7ff7c86ebca0h   | 17      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v256x8u,8u~ref)                                                            | void vstore(Vector256<byte> src, ref byte dst)                                                                | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
12        | 7ff7c86ebcd0h   | 17      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v256x16i,16i~ref)                                                          | void vstore(Vector256<short> src, ref short dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
13        | 7ff7c86ebd00h   | 17      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v256x16u,16u~ref)                                                          | void vstore(Vector256<ushort> src, ref ushort dst)                                                            | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
14        | 7ff7c86ebd30h   | 17      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v256x32i,32i~ref)                                                          | void vstore(Vector256<int> src, ref int dst)                                                                  | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
15        | 7ff7c86ebd60h   | 17      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v256x32u,32u~ref)                                                          | void vstore(Vector256<uint> src, ref uint dst)                                                                | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
16        | 7ff7c86ebd90h   | 17      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v256x64i,64i~ref)                                                          | void vstore(Vector256<long> src, ref long dst)                                                                | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
17        | 7ff7c86ebdc0h   | 17      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v256x64u,64u~ref)                                                          | void vstore(Vector256<ulong> src, ref ulong dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
18        | 7ff7c86ebdf0h   | 17      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v256x32f,32f~ref)                                                          | void vstore(Vector256<float> src, ref float dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fc 11 02 c5 f8 77 c3
19        | 7ff7c86ebe20h   | 17      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v256x64f,64f~ref)                                                          | void vstore(Vector256<double> src, ref double dst)                                                            | c5 f8 77 66 90 c5 fd 10 01 c5 fd 11 02 c5 f8 77 c3
20        | 7ff7c86ebe50h   | 20      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x8i,8i~ref,32i)                                                        | void vstore(Vector128<sbyte> src, ref sbyte dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 03 c2 c5 f9 10 01 c5 fa 7f 00 c3
21        | 7ff7c86ebe80h   | 20      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x8u,8u~ref,32i)                                                        | void vstore(Vector128<byte> src, ref byte dst, int offset)                                                    | c5 f8 77 66 90 49 63 c0 48 03 c2 c5 f9 10 01 c5 fa 7f 00 c3
22        | 7ff7c86ebeb0h   | 21      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x16i,16i~ref,32i)                                                      | void vstore(Vector128<short> src, ref short dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 f9 10 01 c5 fa 7f 00 c3
23        | 7ff7c86ebee0h   | 21      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x16u,16u~ref,32i)                                                      | void vstore(Vector128<ushort> src, ref ushort dst, int offset)                                                | c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 f9 10 01 c5 fa 7f 00 c3
24        | 7ff7c86ebf10h   | 21      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x32i,32i~ref,32i)                                                      | void vstore(Vector128<int> src, ref int dst, int offset)                                                      | c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 f9 10 01 c5 fa 7f 00 c3
25        | 7ff7c86ebf40h   | 21      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x32u,32u~ref,32i)                                                      | void vstore(Vector128<uint> src, ref uint dst, int offset)                                                    | c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 f9 10 01 c5 fa 7f 00 c3
26        | 7ff7c86ebf70h   | 21      | CTC_RET_INTR        | hex://vfuncs/direct?vstore#vstore_(v128x64i,64i~ref,32i)                                                      | void vstore(Vector128<long> src, ref long dst, int offset)                                                    | c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 f9 10 01 c5 fa 7f 00 c3
